rating,label,Romanized Review
3,0,ma yo 3/5 Dalara $8 mA diiraheko chu. yesko lagi bhaeko bhanda 00 Dalara kam. mero euta birAlo ra duivaTA sAnA kukuraharU chan ra ma yo utpadanmA $8.00 barbAda garne chaina. yo kam garna banda hunubhanda kehi haptA aghi maile yo lieko thie.N. maile yasalAI phirtA garnupar{}yo. mero 2 barsa ko birAlo thiyo ra yasale kam garna banda garyo. maile usako lagi arko arDara gare ra yo kam garna jArI rahanecha. mero euta kukura cha ra usalAI yo mannu parcha. U yesko sAtha phecha khelChe ra yasalAI lagAuna ra kholna sajilo cha. ma yasasanga dherai khusi chu. ma chahanchu ki yo lAmo samayasamma Tikos. ma khusi chu ki maile yo kineko thie.N kinabhane yo ek utkRRiShTa utpadan ho. yo dherai Ramro gunastar ko utpadan ho ra ma yasalAI kasailAI siphArisa garnechu. mero euta yorkI cha ra usalAI yesko sAtha garo bhayo. yasalAI bAnI parna kehi haptA lagyo. maile usalAI yo die.N ra unI dherai khusi bhain. yo unako lagi Ramro cha. yo garo chaina ra unI khAnekurA khAne hoinan. yasalAI lagAuna ra kholna sajilo cha. unI yasalAI dherai ChiTo khAnthin ra yasalAI lagAuna ra kholna sajilo thiyo. ma yo sabailAI siphArisa garchu. ma yo oChyAnako gunastar ko bAremA chintita thie.N tara yo utkRRiShTa cha! mero dui varSha purAno lyAba cha jasamA yo oChyAna bhui.NmA thiyo ra yasalAI haTAunu paryo. unI yasamA sutna mannu parAu.NChin. yo sAno kukurako lagi Ramro AkAra ho. mero kukuralAI yo khelaunA mannu parcha. maile usalAI syAnDabaksamA usako gatimA rAkheM ra yasabATa dherai khusi chu.
5,0,Ramro shAvara heDa. yo phlorosenTa bhanda inkyAnDesenTa jasto dekhincha. malai atirikta prakAsha mannu parcha.
5,0,"dhyAna dinuparne dherai kurAharU chan. TukrAharU dherai bAklo ra baliyo chan, ra TukrAharU yati baliyo chan ki tinIharU aDki.Ndainan. baksa AphaiM baliyo cha, ra yasalAI eksAtha rAkhna sajilo cha. TukrAharU dherai bAklo chan, ra malai tinIharU dherai baliyo lAgdaina. tinIharU eksAtha rAkhna sabaibhanda garo chan, ra malai lAgcha ki tinIharU garna sabaibhanda garo chan. baksa AphaiM baliyo cha, ra yasalAI eksAtha rAkhna sajilo cha. TukrAharU dherai baliyo chan, ra TukrAharU dherai baliyo chan, tyasaile malai lAgcha ki yo ek Ramro kharida ho. yo nishchita rUpamA paisAko lAyaka cha, tara ma yesko bAremA paryApta bhanna sakdina. ma yo khelaunA jo kohIlAI siphArisa garchu jasasanga kunai pani umerakA bachchaharU chan jo yasasanga khelna mannu parAu.Nchan. mero 3 varShIyA ChorIlAI yo mannu parcha, ra unI yesko sAtha tasbira khichna mannu parAu.NChin."
5,1,merI ChorIko bAikam TvisTa shiphTara ra sTaka brek libharako pratikriyAbATa nirAsha bhae.N tyasaile maile yI pratisthApanako rUpamA kineM ra tinIharU dherai rAmrA chan. kunai gunAso chaina.
5,1,malai chahine kurA yahI ho - yI mannu paryo! kunai samasya bhaeko chaina ra apekchya gareanusAra prapta bhayo.
4,0,"Ramro lekhieko cha. dherai nakkalaharU ra rochaka kathanaka.katha TuTala daladalamA basne ek mahilAko dRRiShTikoNabATa bhanieko cha,"
5,0,yo vikretAbATa maile kineko tIna ghaDIharU madhye yo dosro ho. yI $5 bATa $15 mA jAne pahilo ghaDI thie. anya dui $10 ra $15 chan. ma ajhai pani kamko lagi prayoga garchu.
4,1,"euta chala kheliyo, arko pheri kheliyo ani AkarShaNaharU sA.Ncho premma pariNata hunchan. ali ramAilo tara ekdamai pyAro katha. pAtraharU rAmrA thie ra katha pani pyAro thiyo."
5,1,"ma Saucony Jazz snIkarako thulo prashaMsaka hu.N. tinIharU sabaibhanda Tikau chainan, na ta tinIharU vyAyAma vA anya kunai pani kurAko lagi visheSha rUpamA Ramro chan. yadyapi, tinIharU ArAmadAyI chan, ra AdhArabhUta phiTanesa juttAko rUpamA kam garnechan. yasabAhek, tinIharU phesanashIla chan. tinIharU sadhaiM utkRRiShTa dekhinchan, ra yo ek shailI ho juna malai lAgdaina ki kahilyai sanchai shailI bAhira jAncha.sabaibhanda Ramro pakSha yo ho ki tinIharUko mulya yasto cha ki malai varShamA ek paTaka tini haru lai badalna Dara lAgdaina. ma lagabhaga ek varShamA yI madhye ek joDI uDAu.Nchu, tara Amazon mA sAmAnyatayA tinIharUko ek vA badi raMgaharU sanchai uchita mulya bindumA upalabdha hunchan. yasa paTaka ma pUrNa-kAlo shailIko sAtha gae.N, tara masanga kehi hariyo pani chan. yo kanbharsa ala sTAra lagAune jastai ho, tara tapAIMle Aphno khuTTAko lagi dherai badi samarthana pAunuhuncha. yedi tapAIM phesanabala raMgIna snIkaraharU chahanuhuncha tara tapAIM khuTTA ra DhADa dukhAi vikAsa garna chahanuhunna bhane, tapAIM yI vibhinna raMgaharUmA kinna saknuhuncha.ani yasalAI svIkAra garauM, khaira - yedi tapAIM sadhaiM ghumirahanubhaeko cha, kam garirahanubhaeko cha ra vyAyAma garirahanubhaeko cha, ra tyastai sabai kurA gardai hunuhuncha bhane, dherai jaso snIkaraharU cha.NDai nai bigranechan. kamtimA yI halukA, ArAmadAyI ra phesanashIla chan - ra tinIharUle baiMkalAI toDdainan!"
5,1,"aMgabhaMga bhaeko vyaktiko rUpamA, ma khuTTA nabhaeko sabai chIjaharU sa~Nkalana garchu!yo vAstavamA baliyo, kam garne, karka skrU ho.ek samudrI DAkUlAI mAyA garne bhAiko lagi dosro kineko!"
5,1,"mannu paryo!!!chanTala pharnAnDoko avishvasanIya lekhanale ekshana pyAka dRRishyaharU ra DaralAgdA haTa pAtraharUko svastha khurAka ra unIharUko kika es labha ruchiharUko saMyojanale mero ra dheraiko nakaAuTa mannuparne baneko cha, ra ma agasTamA bhinnIko katha (vulphsa meTa) bAhira Auna parkhana sakdina.TyAlona ek rochaka pAtra ho jasamA vAilDa mena emasIkA adhyakSha emasIko sabai kharAba vyavahAra ra vinDa DryAgana emasI haTTIko miThAsa cha. malai mannu paryo ki unI samUhako sabaibhanda thulo puruSha thienan. malai TiyApratiko Aphno bhAvanAharU pAra gareko herna mannu paryo.TiyA ekdamai ramAilo Chin, unI bhanChin ki yo kunai jhUTa hoina kunai khela ho. ekla AmA hunuko kAraNale gardA unako samasyaharUko uchita hissA cha ra jIvana kaThina hu.NdA TyAlonalAI Aunu unako lagi bonasa plasa ho.ek joDIko rUpamA tinIharUle pRRiShThaharU hallAuchan ra samagramA shrRRiMkhalAmA pharaka svAda lyAu.Nchan. yo joDI phasTAunako lagi gaThabandhanaharUlAI samarthana garnuparnecha.sexy drishya haru  mitho ra masaledar chan.samagramA malai yo mannu paryo!!!!!! ani ma vulphsa meTako lagi parkhana sakdina!!!! mero pahile nai pri-arDara gareko cha ra prakAshanako lagi parkhiraheko cha!!!! yo shRRi~NkhalA pratyek kistAsangai Ramro hu.Ndai jAncha ra malai mannu parcha ki kasarI vinDa DryAgana emasI ra vAilDa mena emasI haTIharUle Aphno HEA prapta garna avasara pAu.Nchan. malai yo pani mannu parcha ki kasarI vigatakA sabai pAtraharU (ho ma timI pApI hu.N !!!! sAha ma usalAI mAyA garchu) bhaviShyakA sabai kathaharUsanga antarkriyA garchan."
5,0,"maile yo merI ChorIko lagi unako iPad 2 sanga prayoga garnako lagi kineko hu.N. unlai yo mannu parcha! dherai Ramro. maile yo ek sAthIko lagi kineko hu.N, ra unlai yo mannu parcha. unI yasasanga dherai khusi Chin. yo Ramro mulya ho, ra yo paisAko lagi ek Ramro kharida hunecha. mero gharamA tI madhye kehi chan ra tinIharU dherai baliyo chan. tinIharU dherai ArAmadAyI chan, ra malai yo tathya mannu parcha ki tinIharU yati sAno chan ki ma tini haru lai mero parsamA bokna vA ghara varipari bokna sakchu. malai mannu parcha ki tinIharU khaltImA aTAuna paryApta sAno chan, ra spikara kAramA saMgIta sunnako lagi utkRRiShTa cha. ma yo kharidabATa dherai khusi chu. yo mero Macbook Pro ko lagi sabaibhanda Ramro kesa ho. masanga yo kehi samayadekhi cha ra malai kunai gunAso chaina. masanga kehi anya kesaharU chan."
5,1,mulya shAnadAra thiyo!  krispara hamro TuTeko lagi ek saTIka milAna ho.  yo kharIda saMga dherai khusi ra yo vikretA supara ChiTo paThAiyo !!!!!  A+++++++++++
5,0,kahilekhI.N yo ke thiyo samjhana garo cha.  lekhakale yasa viShayamA pustak prakAshita garekomA malai alikati achamma lagyo
4,0,"ma sAmAnyatayA yI samIkShAharUlAI shaikShika staramA kharcha garchu, tara malai yo pustak sanchai mannu paryo. yasamA dherai rochaka aitihAsika jAnakArI cha. pAtraharU rochaka chan, ra kathanakaharU dherai rochaka chan. malai lAgcha ki yo yasa viShayamA Ramro upanyAsaharU madhye ek ho. itihAsamA ruchi rAkhne jo kohIko lagi yo ek utkRRiShTa paThanIya cha. maile imannudAra review saTTA neTagyAlI mArphata prakAshakabATa yo pustak nishulka prapta gare. yo pustak pUrNa rUpamA stabdha pArne khAlako thiyo. yo pustak chapieko chaina bhanne kurA dherai duHkhada cha. lekhaka, viliyama epha. mArTinale euta pustak lekhek thie juna yati kharAba thiyo ki yasalAI tala rAkhna garo cha. yadyapi, lekhakale pustaklAI bhUtako katha jasto dekhAuna Aphno bATobATa bAhira gae. yo lAjamardo cha kinabhane yo maile lAmo samayadekhi paDheko sabaibhanda kharAba pustakharU madhye ek ho. ma yasalAI pheri padhna jA.Ndaichu. malai pustak sanchai mannu paryo. yo ek utkRRiShTa paThanIya cha. ma yasa shRRi~NkhalAko arko book lagi parkhana sakdina."
3,1,"ma mero besabala jarsI bhitra pina garna sakchu bhanne AshAmA thie.N. jarsIlAI pina garna kunai phelTa chaina ra hyA~Ngara prayoga garnupar{}yo... tyo luka malai mannu parena. yadyapi, phrema Ramro ra ramro sanga banayeko cha. yedi ma jarsI mAthi jhunDyAuna chahanchu bhane ma yo pheri kinnechu."
5,1,yo paisAko lagi ek utkRRiShTa vastu ho. yo thulo ra pharAkilo bhitra cha ra pA~NgrAharU dherai sajilo chan. hAmI yasalAI boknakA lagi liera yatra garne yojanAmA ​​chauM ra yo hAmIlAI chahine kurA nai hunecha. AIpyADako lagi pyADeDa seksana pani.
5,0,Ramro kitAba! malai yo padhna ramAilo lagyo ra unakA aru kitAbaharU padhna utsuka chu!
3,1,"antyasammai thulo nirAshA, jasale gardA tapAIMlAI shRRi~NkhalAko bAremA Ramro mahasusa bhayo. shRRi~NkhalA yati lAmo bhayo ki lekhakale aaphulai gahiro a.NdhyAro guphA mA phaseko ra kasarI bAhira niskane bhanera thAhA nabhaeko jasto mahasusa bhayo. tyasaile bAhira niskana euta suvidhAjanaka, nayA.N kathavastu tayAra pArieko cha."
3,1,yo bhAga phiTa hunako lagi maile ThUlA pvAlaharU khannu paryo ra tyasa prakriyAbATa yasamA ajhai pani alikati gharShaNa cha.
5,0,"DVD Ramro thiyo, tara vAstavika chalachitra dherai choto thiyo.

vAstavika chalachitra sundara thiyo"
5,1,Ramro chalachitra! ali Dhilo gatimA tara Ramro cha.
5,0,"yo prayoga gardA ma narbhasa thie.N, tara malai lagyo ki yo bhAnsAkothama Ramro thapa hunecha. yo yati sAno cha ki yasalAI joDna ali garo cha, tara yasalAI jammA garna dherai sajilo cha. yo sAno ThAu.Nko lagi Ramro AkArako cha. ma yasalAI tatAuna prayoga garchu."
4,0,"ali bhArI bhae pani, chena vyavasthita rahancha ra bhitra Chirna sajilo huncha."
5,0,yo sAno 1 pAuNDako slIpi~Na byAga ekdamai mannu paryo. samasya yo ho ki yo sAno meSha byAgasangai Au.Ncha. maile yasalAI phirtA garnupar{}yo. meSha byAga mAtra tyasto chIja ho juna ma yesko bAremA bhanna chahanchu.
5,0,"5 tArA kinabhane yo utpadan Ramro dekhincha ra Ramro lAgcha. ma yasalAI arko kehi mahinAsamma rAkhchu. merA kukuraharUlAI yo khAnA mannu parcha. mero kukurale yasalAI dinamA dui paTaka khAncha ra usalAI yo mannu parcha jasto lAgcha. malai lAgcha ki usalAI kahilekhIM yo khAnu Ramro hunecha. masanga jarmannu shepharDa ra jarmannu shepharDako mishraNa cha ra yI mAtra khAnAharU hun juna ma merA kukuraharUlAI khuvAu.Nchu. ma kunai pani kukura mAlikalAI yI khelaunAharU siphArisa garchu. mero kukurako lagi yo khelaunA mannu parcha! U chapAune manche thandachu tyasaile ma usako lagi yo pheri kinnechu. usalAI chapAuna mannu parcha ra U yasasanga dherai khusi cha! merA kukuraharUlAI yo khelaunA mannu parcha! tinIharU bora nabhaesamma yasasanga khelchan, tara merA keTAharUle yasalAI samAtna sakdainan. maile yo kehi samayadekhi khAiraheko chu ra yo ajhai pani merA kukuraharUko lagi dherai upayogI cha. mero kukuralAI yo khAnA mannu parcha ra ma yesko guNastarabATa dherai khusi thie.N. usale dA.Nta nikAlera khAnecha. U sAno kukura ho ra U ek variShTha kukura ho. usale yo bAhek sabai kurA khAncha. malai thAhA chaina yo poShaNako samasya ho ki hoina, tara yo mero kukurako lagi Ramro khAnA ho ra ma yesko bAremA paryApta bhanna sakdina. mero kukura dherai chanauTa garne cha ra yo ek mAtra chIja ho jasako lagi usale kahilyai gaeko chaina. yo ekdama narama cha ra usalAI yo mannu parcha. malai yo amerikam baneko mannu parcha. usalAI yesko sAtha Taga khelna mannu parcha ra U sAno su.Ngura ho ra tAnna ra tAnna mannu parcha. yo unako mannuparne khelaunA ho tara ma kalpanA garna sakdina ki yo dherai prayoga bhairaheko cha. ma siphArisa garne ek mAtra kurA yo ho ki sAmagrI paryApta baliyo chaina"
5,1,"maile Aja yo kasarata pAe.N, ra gare. yo sanchai ramAilo thiyo! mero vicharamA prashikShaka mArsI sabaibhanda Ramro jumbA prashikShaka hun. unI ek kisimako shAnta Chin (kasarata hoina, unako vyaktitva), milanasAra dekhinChin, utkRRiShTa nirdeshana dinChin, ra kaShTakara chainan. saMgIta, sadhaiM jastai utkRRiShTa cha. tyahA.N merengu, regeTona, kambiyA, ilekTronika ra aphrikI thiyo. sTepa kasarata ghu.NDAmA garo huna sakcha, tara 4 inchale malai dherai pareshAna gardaina. maile sTepabATa kehi gare, tyasale kam garyo, malai kam garne dinaharUmA 30 mineTa kasarata garna mannu parcha."
5,0,utkRRiShTa guNastara. baliyo. ramro sanga pyAkeja gareko. kharidabATa dherai khusi chu.
5,1,yI masanga bhaek sabaibhanda sTAilisha Dresa mojAharU hun.
5,0,"ma pAvara karDasanga khusi chu. samasya yo mAtra ho ki yo phelA pArna ali garo cha. maile yo sAthIko lagi kineko thie.N, ra U kharidasanga dherai khusi cha. malai chahine eutai kurA bhaneko yasamA USB porTa hunu thiyo."
5,1,"ma bhiDiyo ra dhvaniko guNastarabATa dherai khusi bhae.N, utkRRiShTa kansarTa, piyAno sAthIharU utkRRiShTa chan !!!"
3,0,yo euta sAdhAraNa e~Nkara ho. masanga euta elyuminiyama e~Nkara cha juna sthApanA garna sajilo cha ra yasamA dui-bolTa eTyAchamenTa samAvesha chaina. masanga pani cha
5,1,"mero savAnA miksalAI khAnA khAna samaya nikAlna mannu pardaina. yadyapi, unI piuna mannu parAu.NChin, tyasaile unI rihAiDresana binA DihAiDreTeDa khAnChin ra tyasapaChi prashasta pAnI piu.NChin. khAne tokieko tarikA hoina, tara yo unako lagi kam garcha. ma yasalAI merI Ama ko kam taulako birAloko bhijeko khAnAmA pani ghusAuna sakchu jasale gardA usako kyAlorIko mAtrA baDhcha. merA anya birAlAharUle jameko kA.Ncho saMskaraNa khAe, juna unIharUlAI mannu parthyo, tara yI duilAI kA.Ncho yati DihAiDreTeDa mannu pardaina. yedi tapAIMle yasalAI sukhkhA dinubhayo bhane kRRipayA tapAIMko birAlolAI paryApta pAnI dinuhos. yo sevA garne uddeshyale gareko tarikA hoina."
4,1,aghillA samIkShakaharUle dhvaniko bAremA bhaneko sabai kurA bilkula sahI thiyo! kam bholyuma ra masino AvAja. hAmI dinako lagi tayArI gardA merI shrImatI ra ma kothama samAchara sunna prayoga garchauM tyasaile dhvani tyo seTiMgamA TibhIko lagabhaga sabaibhanda mahatwopurna visheShatA ho. malai yo utkRRiShTa TibhIko dhvani bAhek sabai anya suvidhAharU sanchai mannu parcha. kAsha tinIharUle kunai anya suvidhA tyAgeko bhae vA vAstavika dhvani praNAlIko kShatipUrti dina mulya baDhAeko bhae!
5,0,"sundara DhaMgale banayeko ra yathArthaparaka, yo euta mannumohaka sAno kathako taravAra ho. maile yasalAI 5 tArA dinuko ek mAtra kAraNa yo taravAra ali sAno bhaekole ho, tara yedi tapAIM sa~Nkalaka hunuhuncha bhane, yo euta utkRRiShTa sAno taravAra ho."
1,0,"hAmI yI DAyaparaharU kehi varShadekhi arDara gardai Aek chauM. ma sAmAnyatayA sAija 10 lagAu.Nchu ra sAija 10 arDara garchu. 5. ma 32D hu.N, ra yI utkRRiShTa chan."
5,1,jati pyAro huna sakcha - hamra sAnA kukuraharUlAI yo mannu paryo.
5,0,yo gajaba cha! mero ChorAle yasalAI mannu parAu.Ncha ra sAmagrI Ramro cha.  usale yasalAI alaga garna ra khelna sakne tarikA mannuparcha.
5,1,"yo Tre Tebala/argAnAijarako guNastara utkRRiShTa cha. maile Tebala yati baliyosanga banAine AshA gareko thiina.N ra malai lAgcha ki Tebala dherai lAmo samayasamma Tiknecha. spri~Na-loDeDa khuTTAharUle mero sophAko hAtalAI ramro sanga samAtchan tyasaile Tebala kahilyai chipli.Ndaina, ra khaltIharU dherai suvidhAjanaka chan. merA sabai rimoTa kanTrolaharU khaltImA phiTa hunchan ra dherai sajilai bhitra ra bAhira slAiDa hunchan."
5,0,"mahAna utpadan! Ramro dina prakAsha, ujyAlo ra sa~nchalana garna sajilo.

maile Adesha gareko eutai kAraNa ho"
1,0,"vAstavamA kam gardaina. byATrIharU sATepaChi, yo ali badi nai huncha."
5,0,yo sAno keTo mero ChorAko lagi samhAlna dherai sAno cha tara yo pyAro cha ra bachchako
5,0,yo ekdamai Ramro cha. ChiTo jammA garna sajilo cha ra sAmagrIharU pani rAmrA chan. masanga euta thulo cha.
5,0,kunai pani jasalAI atirikta surakShA chahincha. kesa sahaja cha ra yo mero AIpyADamA pUrNa rUpamA phiTa huncha.
3,0,"merA skaTIharUlAI yo utpadan mannu paryo, ra yo mAtra tyasto utpadan thiyo jasamA atirikta sakshana kapa thiena. plAsTikako bhAga pani dherai halukA cha."
1,0,amejanamA pani yo maha.Ngo thiyo. DhuvAnI ChiTo thiyo ra yo nishulka thiyo. ma nirAsha bhae.N.
4,1,"masanga gaira-chappala Birkenstocks ko ek joDI kahilyai svAmitva chaina, tyasaile buTa phAramamA saMlagna hArDa contoured ekmtra prayoga garna yo alikati lagyo. ekmtra kaDA cha tara paryApta Archa samarthana bhanda badi kanTora gareko cha, yadyapi yedi tapAi.N molDeDa barkenasTaka phuTabeDamA abhyasta hunuhunna bhane, ma yI jUtAharUlAI vevAstA garchu kinaki tinIharU dherai hiDnakA lagi uttama chainan. shIraliMga astara dherai narama ra dherai nyAno cha, yadyapi buTako mAthillo bhAga phlapI cha tyasaile alikati kaDA jADoko hAvA khuTTAmA lukcha. samagramA buTa Ramro dekhincha, ra khullA mojA ra pAtalo jInsa ko lagi paryApta chauDA cha. 7.5M ko rUpamA ma sAmAnyatayA syAnDala (36) mA sAno AkArako lagAu.Nchu tara yI AkAra (38) mA sahI chan ra kunai mojA vA pAtalo/madhyama mojAharU binA lagAuna sakincha. sajilaisanga ana ra apha huncha, ra Sayad maile tini haru lai lagAu.NdA sajilo hunecha."
3,1,"maile yo prapta gardA ma sanchai nirAsha bhae.N.  yesko bhitrI bhAgamA seto/khairo dAgaharU thie.  yo ke ho thAhA chaina, tara yo thorai DhA.Ncha dekhinthyo.  maile propheshanala molDa rimUbhara ra molDa shilDa (jepa brAnDa) prayoga gare ra 2 dinako lagi bhArI upachara gare ki yo gaeko cha, ra phirtA Au.Ndaina.  yo mero Chevy Avalanche ko Saddle jholAmA pUrNa rUpamA phiTa huncha, ra mero sabai DorIharU, TAI-DAunaharU ra banjIharU utkRRiShTa chan!"
4,0,yo ramro sanga lekhieko thiyo ra yesko kathanaka rochaka thiyo. ma svIkAra garchu ki antyamA ma ali nirAsha bhae.N. malai katha mannu paryo tara
5,1,malai yo shRRi~NkhalA sanchai mannu paryo...malai thAhA cha yo antya hoina! yo mannu paryo!
3,0,"tinIharUle baraphamA pakkai pani maddata garchan. mero kammara varipari euta Aisa pyAka cha ra yo mero AvashyakatAko lagi ali dherai thulo cha. anya dui mero AvashyakatAko lagi ali dherai ThUlA chan. yasalAI prayoga garna malai ali garo hunecha.

maile imannudAra ra niShpakSha review lagi nishulka namUnA prapta gare. maile dosro seTa arDara gare"
5,0,"vidyutIya kArako hAni jAnna chahanuhuncha? ma bhanchu ki yo ekdamai Ramro vidyutIya kAra ho. moTara baliyo cha ra yasalAI kati pAvara chahincha bhanne anumannu lagAu.Ncha. yasale kArabATa indhana nikAlne Ramro kam garcha ra kAramA huna sakne naRamro gyesko gandhabATa bachne Ramro kam garcha. yasamA Ramro uchaiko ghu.NDA pani cha jasale kArako uchai samAyojana garcha. malai mannu parcha ki kAramA lagabhaga 1,000 dekhi lagabhaga 1,000 vATa samma samAyojya moTara cha. tyo thulo plasa ho. ma kArasanga khusi chu kinabhane yesko Ramro taula cha. mero eutai mAtra nakaratmak pakSha bhaneko malai upahAra suvidhA mannu pardaina. ma prayoga garna sajilo hune kurA chahantheM ra maile soche ki upahAra suvidhA Ramro suvidhA thiyo. maile yo mero sAthIlAI die.N ra unale yo mannu parAe. yo dherai pyAro cha ra malai sanchai mannu parcha ki yasamA euta DrasTri~Na cha juna bhittAmA jhuNDyAuna prayoga garna sakincha. ma yo dherai baliyo, kampyAkTa khojne jo kohIlAI siphArisa garnechu."
4,0,mero 3 barsa ko bachchalAI yo seTa mannu parcha ra yasakA sAmagrIharU rAmrA chan. mero 2 barsa ko bachchalAI yasamA dherai ramAilo lAgcha. malai yo pani mannu parcha ki TukrAharU
4,0,yo kitAbale malai sanchai alamallamA pAryo. pAtraharU ekdamai vAstavika thie. dherai bhayAnaka kurAharU bhairahek thie. ke bhairaheko cha bhanera pattA lagAuna malai Sampurna pustak paDhnupar{}yo. kathamA pravesha garna garo thiyo. TryAka rAkhna dherai pAtraharU chan. malai ma harAeko jasto mahasusa bhayo ra yasale malai harAeko jasto mahasusa garAyo. malai ma harAeko jasto mahasusa bhayo malai harAeko jasto lagyo. malai harAeko jasto lagyo. malai harAeko jasto lagyo. malai harAeko jasto lagyo. malai harAeko jasto lagyo. malai harAeko jasto lagyo. malai harAeko jasto lagyo.
5,0,mero kukuralAI yI mannu parchan. yI narama chan ra lagAuna ra kholna sajilo cha. mero kukuralAI yo upachara mannu parcha.
